PJM,SPP,TRE,SOU,WECC,EICW,NE
0.2572,0.6447,0.1152,0.0858,2.0488,0.5918,0.0487
0.0376,0.2127,0.0252,0.0002,1.1411,0.1371,0
0,0.0171,0,0,0.4799,0.0028,0
0,0.0001,0,0,0.1032,0,0
0,0,0,0,0.0044,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.003
0.0811,0,0,0.0036,0,0.0081,0.1279
0.4647,0.0286,0.0012,0.1841,0,0.2126,0.436
1.0762,0.2633,0.0708,0.5902,0.053,0.7558,0.8828
1.7189,0.77,0.2076,1.0538,0.4201,1.4465,1.3366
2.2177,1.3186,0.3552,1.4811,1.2918,2.015,1.6563
2.538,1.7732,0.4908,1.8044,2.4283,2.4961,1.788
2.6962,2.0936,0.6096,1.9893,3.4475,2.8954,1.8947
2.6569,2.2832,0.6756,2.0323,4.256,3.1849,1.8131
2.4429,2.3385,0.6804,1.9407,4.7423,3.2225,1.6455
2.0214,2.26,0.6396,1.7098,4.9042,2.9143,1.4081
1.6706,2.0556,0.564,1.3806,4.746,2.4573,1.1572
1.2496,1.7058,0.45,0.9492,4.304,1.9166,0.8546
0.7078,1.2392,0.288,0.489,3.5661,1.2739,0.3947
0.2578,0.706,0.1512,0.1175,2.6897,0.6216,0.0843
0.033,0.2147,0.036,0.0002,1.622,0.1282,0
0,0.016,0,0,0.6115,0.0028,0
0,0.0001,0,0,0.0983,0,0
0,0,0,0,0.0022,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0004
0.0419,0,0,0.0036,0,0.0095,0.0412
0.2978,0.0284,0.0012,0.2001,0,0.2251,0.1579
0.7417,0.261,0.0744,0.6369,0.0452,0.8617,0.3285
1.3264,0.8135,0.2256,1.128,0.4163,1.773,0.5544
1.8885,1.3965,0.3816,1.5534,1.274,2.6386,0.8154
2.2889,1.8732,0.522,1.8435,2.3637,3.2777,1.1075
2.4956,2.2113,0.6324,1.9564,3.2822,3.6892,1.3625
2.4461,2.4062,0.6984,2.0038,4.0136,3.8784,1.4098
2.2957,2.4499,0.7032,1.9301,4.5561,3.8194,1.3271
1.9333,2.3393,0.6324,1.6939,4.7907,3.5262,1.0214
1.5646,2.0934,0.5436,1.3637,4.6913,3.0404,0.6495
1.1399,1.7274,0.432,0.9298,4.2496,2.3397,0.3926
0.6586,1.2667,0.312,0.4838,3.6231,1.5478,0.1944
0.2386,0.7152,0.168,0.1079,2.7233,0.7184,0.0376
0.0432,0.2197,0.0432,0.0002,1.628,0.1608,0
0,0.0159,0,0,0.6413,0.0028,0
0,0.0001,0,0,0.1118,0,0
0,0,0,0,0.0044,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0021
0.0482,0,0,0.0012,0,0.0102,0.1494
0.3357,0.0245,0.0012,0.1734,0,0.2143,0.5547
0.8288,0.2555,0.0756,0.5564,0.0458,0.8597,1.0893
1.377,0.7723,0.24,0.9453,0.4258,1.7604,1.5302
1.8377,1.3344,0.4224,1.2314,1.3468,2.5498,1.9428
2.2302,1.8252,0.5676,1.4135,2.5627,3.1094,2.2925
2.3692,2.1675,0.6672,1.4659,3.6231,3.4852,2.3856
2.4096,2.3697,0.6732,1.4375,4.3725,3.7675,2.361
2.201,2.3855,0.576,1.3734,4.8467,3.4654,2.2582
1.8758,2.3094,0.5676,1.2267,5.0309,2.9165,2.0303
1.3635,2.1045,0.5556,0.9667,4.8791,2.4339,1.5774
0.8888,1.7356,0.432,0.6458,4.425,1.8659,1.0223
0.508,1.2516,0.3132,0.3225,3.7335,1.2518,0.4775
0.1731,0.6987,0.18,0.0653,2.8037,0.6169,0.1132
0.0335,0.2131,0.0444,0.0002,1.7331,0.1446,0
0,0.0138,0,0,0.7185,0.0023,0
0,0.0001,0,0,0.1267,0,0
0,0,0,0,0.0055,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.002
0.0651,0,0,0,0,0.0086,0.1631
0.3865,0.0265,0,0.1296,0,0.2187,0.5816
0.9442,0.2584,0.0672,0.4379,0.046,0.8407,1.1981
1.6179,0.787,0.2052,0.7668,0.4298,1.7104,1.7743
2.2864,1.348,0.3624,1.0087,1.2934,2.5163,2.1834
2.825,1.8281,0.4968,1.128,2.3175,3.184,2.4568
3.0246,2.175,0.5904,1.1961,3.2258,3.613,2.4826
2.9747,2.3655,0.648,1.1905,3.8585,3.8152,2.4763
2.8195,2.3958,0.6612,1.1181,4.3256,3.6074,2.3023
2.5724,2.2999,0.6204,1.0203,4.3882,3.3783,2.0038
2.1169,2.0617,0.5376,0.8234,4.1142,2.902,1.4989
1.4931,1.6744,0.42,0.5624,3.7134,2.0421,0.9661
0.7992,1.2128,0.3012,0.3189,3.2154,1.297,0.4534
0.2629,0.6707,0.1584,0.0772,2.42,0.6084,0.1039
0.0227,0.2023,0.0384,0.0005,1.5178,0.125,0
0,0.0105,0,0,0.6381,0.0017,0
0,0,0,0,0.1167,0,0
0,0,0,0,0.0038,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0019
0.0808,0,0,0.003,0,0.0079,0.1645
0.4336,0.0267,0,0.1412,0,0.2111,0.5596
1.012,0.2604,0.066,0.4616,0.0464,0.7774,0.998
1.6679,0.7889,0.1944,0.7885,0.4173,1.6577,1.3253
2.2237,1.3486,0.3144,1.081,1.3271,2.5261,1.6242
2.597,1.8078,0.408,1.2868,2.4862,3.1922,1.9163
2.7411,2.1438,0.5004,1.3441,3.5572,3.6224,1.9395
2.7088,2.34,0.5724,1.3575,4.2925,3.8425,1.6065
2.511,2.3887,0.5928,1.2836,4.6631,3.815,1.3183
2.4125,2.2942,0.5604,1.1467,4.7288,3.5593,1.2231
2.0882,2.0637,0.4968,0.9234,4.5152,3.0402,0.9611
1.545,1.6959,0.4068,0.6298,4.0537,2.3756,0.6673
0.8616,1.2136,0.2832,0.3257,3.3783,1.5241,0.3326
0.2846,0.6619,0.1476,0.0744,2.5744,0.6795,0.0693
0.0331,0.2017,0.0324,0.0004,1.5982,0.123,0
0,1.01E-02,0,0,0.6436,0.0006,0
0,0,0,0,0.106,0,0
0,0,0,0,0.0028,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0817,0,0,0.003,0,0.0067,0.1405
0.4629,0.0223,0,0.1376,0,0.2003,0.5072
1.0699,0.2521,0.066,0.4729,0.049,0.7796,1.0854
1.5145,0.7776,0.198,0.8474,0.4065,1.5776,1.6674
1.8242,1.3403,0.3132,1.1658,1.3169,2.3828,2.0957
2.09,1.8067,0.4128,1.4208,2.5659,3.0611,2.4268
2.537,2.117,0.4776,1.5469,3.6363,3.4209,2.548
2.7077,2.2608,0.5076,1.5396,4.4724,3.4982,2.4991
2.4539,2.3035,0.5232,1.4195,4.9773,3.563,2.2851
2.0489,2.2151,0.4956,1.2351,5.0856,3.3962,1.9186
1.615,2.0042,0.4548,0.9819,4.902,2.9599,1.4793
1.1437,1.629,0.3648,0.6356,4.5079,2.2293,0.9696
0.6222,1.15,0.2616,0.3156,3.8579,1.4195,0.4384
0.218,0.6342,0.1464,0.0717,2.9619,0.6472,0.0954
0.0296,0.1991,0.036,0.0004,1.8311,0.1268,0
0,9.10E-03,0,0,0.7029,0.001,0
0,0.0001,0,0,0.1054,0,0
0,0,0,0,0.0033,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0012
0.0653,0,0,0.0018,0,0.0066,0.148
0.465,0.0233,0,0.1809,0,0.1986,0.5981
1.2372,0.2504,0.0432,0.6093,0.0438,0.8552,1.2684
1.9936,0.7599,0.1404,1.1011,0.3588,1.7416,1.8627
2.6243,1.315,0.2688,1.5347,1.2389,2.5705,2.3138
3.119,1.7605,0.396,1.8913,2.4789,3.2452,2.6041
3.4337,2.0741,0.4992,2.0853,3.5797,3.6743,2.7307
3.475,2.2455,0.5544,2.1542,4.3765,3.5782,2.7068
3.3153,2.2757,0.5556,2.0514,4.9914,3.4057,2.5281
2.9655,2.1584,0.5292,1.8097,5.1827,3.3934,2.1888
2.4347,1.8567,0.4632,1.4648,5.0681,2.9921,1.6953
1.6909,1.4786,0.3756,1.027,4.6494,2.2938,0.9591
0.8868,1.0211,0.2376,0.5272,3.8821,1.4275,0.3006
0.2826,0.5979,0.132,0.1124,2.9554,0.6367,0.0571
0.0353,0.1846,0.03,0.0004,1.8482,0.119,0
0,8.40E-03,0,0,0.6997,0.0003,0
0,0.0001,0,0,0.1043,0,0
0,0,0,0,0.0033,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.001
0.0686,0,0,0.0012,0,0.0078,0.1207
0.4522,0.0213,0,0.1768,0,0.2099,0.4647
1.0696,0.2349,0.0396,0.6153,0.0423,0.8079,1.0166
1.6269,0.6543,0.15,1.1273,0.3821,1.5682,1.364
2.1143,1.0749,0.2832,1.593,1.3637,2.2773,1.6168
2.4595,1.5713,0.4224,1.9506,2.6128,2.7177,1.8477
2.4977,1.8777,0.492,2.1935,3.7517,2.8328,2.1528
2.5692,2.0697,0.54,2.2648,4.5701,2.9036,2.0958
2.715,2.1883,0.5544,2.1696,5.104,2.9749,1.9514
2.469,2.168,0.5424,1.9277,5.2906,2.7669,1.6801
2.0266,1.9807,0.4536,1.5366,5.1288,2.32,1.3186
1.3655,1.6269,0.3672,1.0583,4.7171,1.7647,0.9007
0.7648,1.1998,0.2736,0.5168,3.9975,1.175,0.4192
0.2583,0.6775,0.15,0.1037,3.0315,0.582,0.0792
0.0303,0.1934,0.0348,0.0003,1.85,0.1153,0
0,1.02E-02,0,0,0.6955,0.001,0
0,0.0001,0,0,0.0942,0,0
0,0,0,0,0.0027,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0608,0,0,0.0018,0,0.0053,0.0933
0.438,0.0202,0,0.1927,0,0.1923,0.4529
0.9998,0.2404,0.054,0.6832,0.041,0.7338,0.9527
1.5555,0.7852,0.168,1.2386,0.3703,1.5208,1.337
2.1536,1.3658,0.2964,1.6882,1.3168,2.3659,1.5898
2.6765,1.859,0.4356,2.0002,2.4794,3.09,1.7931
2.9526,2.2259,0.5616,2.1668,3.4719,3.5894,1.8986
2.9261,2.4286,0.63,2.2139,4.2482,3.7419,1.9265
2.5979,2.4879,0.666,2.1137,4.6595,3.6025,1.788
2.2501,2.4027,0.6528,1.8865,4.7796,3.2999,1.4951
1.8084,2.1657,0.5892,1.5012,4.5842,2.7766,1.1132
1.2086,1.7974,0.4764,1.0097,4.1526,2.0719,0.5749
0.7187,1.2976,0.3324,0.4919,3.537,1.3277,0.247
0.2445,0.7233,0.1704,0.0996,2.6852,0.6239,0.0431
0.0286,0.2163,0.036,0.0001,1.6665,0.1198,0
0,1.11E-02,0,0,0.6153,0.001,0
0,0.0001,0,0,0.0762,0,0
0,0,0,0,0.0011,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0003
0.054,0,0,0.0018,0,0.0039,0.1369
0.3938,0.0196,0,0.1885,0,0.2001,0.5206
1.0081,0.2509,0.0456,0.6764,0.0417,0.8309,1.0216
1.6962,0.7093,0.1536,1.2589,0.3335,1.6836,1.5158
2.2564,1.2196,0.2856,1.7568,1.2146,2.4758,1.9097
2.6408,1.6086,0.4416,2.1217,2.3597,3.1501,2.0556
2.8579,1.7895,0.5844,2.3341,3.4187,3.5076,2.0764
2.9417,1.9027,0.6912,2.3543,4.1132,3.7337,1.9662
2.8258,1.8879,0.7536,2.1988,4.5045,3.8195,1.8145
2.4521,1.9095,0.7476,1.9162,4.716,3.4909,1.4308
1.9505,1.9021,0.6732,1.5083,4.6655,2.9839,1.0669
1.3162,1.5977,0.54,1.0018,4.2432,2.2704,0.6794
0.7316,1.104,0.3708,0.488,3.5713,1.4647,0.3181
0.2395,0.6272,0.1884,0.0951,2.6758,0.673,0.0578
0.0305,0.1898,0.0408,0.0004,1.6386,0.1263,0
0,7.60E-03,0,0,0.6342,0.0006,0
0,0,0,0,0.0873,0,0
0,0,0,0,0.0016,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0587,0,0,0.0018,0,0.0053,0.1183
0.4403,0.0165,0,0.1927,0,0.1863,0.4504
1.1537,0.2449,0.0672,0.6993,0.025,0.8702,0.8667
1.9147,0.7723,0.2256,1.2828,0.341,1.821,1.2689
2.4499,1.3557,0.3984,1.7654,1.2689,2.642,1.556
2.7816,1.8309,0.5484,2.1138,2.5361,3.2244,1.7986
2.9842,2.1702,0.6516,2.312,3.6142,3.6671,1.9713
3.0132,2.3747,0.6936,2.3702,4.4697,3.8335,1.9545
2.8409,2.4446,0.6768,2.2434,4.9299,3.693,1.8786
2.4542,2.3489,0.6252,1.9916,5.0639,3.2616,1.6751
1.9667,2.1209,0.5556,1.5859,4.8482,2.8012,1.3198
1.3684,1.7295,0.4404,1.0822,4.3685,2.2226,0.7967
0.7576,1.2439,0.3168,0.5204,3.6335,1.4934,0.3672
0.2421,0.6851,0.1716,0.0982,2.7266,0.6781,0.0659
0.0178,0.2092,0.0384,0.0004,1.6922,0.1166,0
0,9.00E-03,0,0,0.6581,0.0006,0
0,0,0,0,0.087,0,0
0,0,0,0,0.0016,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0003
0.0612,0,0,0.0012,0,0.0053,0.1353
0.4444,0.0094,0,0.1849,0,0.1794,0.5683
1.1544,0.2022,0.0636,0.6667,0.0428,0.8242,1.1815
1.9245,0.5665,0.246,1.1861,0.359,1.6746,1.6994
2.56,1.0266,0.4512,1.6234,1.2156,2.4911,2.0547
3.0109,1.5085,0.6228,1.9557,2.2526,3.1518,2.3534
3.2208,1.8156,0.7428,2.1073,3.1692,3.6004,2.4498
3.1986,1.9637,0.8112,2.137,3.7351,3.8711,2.4776
2.9375,2.0968,0.8268,2.0391,4.1411,3.886,2.2934
2.4694,2.0918,0.7896,1.8099,4.1726,3.5759,2.0139
1.925,1.8809,0.7044,1.4534,3.9942,2.9619,1.5365
1.338,1.5202,0.57,0.9732,3.569,2.1509,0.9987
0.7529,1.1416,0.3936,0.4838,3.0413,1.3721,0.4348
0.2435,0.6521,0.1932,0.0916,2.2763,0.6305,0.0746
0.0267,0.1914,0.0384,0.0003,1.4059,0.1084,0
0,0.0077,0,0,0.5495,0.0006,0
0,0,0,0,0.0721,0,0
0,0,0,0,0.0006,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0001
0.0271,0,0,0.0012,0,0.0037,0.0822
0.2776,0.0165,0,0.1908,0,0.1911,0.3429
0.7718,0.2438,0.0612,0.6741,0.0382,0.8583,0.6971
1.4049,0.739,0.2472,1.2016,0.3441,1.8117,1.0015
1.9437,1.2557,0.4548,1.6826,1.2199,2.6283,1.3256
2.4639,1.7323,0.6276,2.0438,2.3288,3.2179,1.5111
2.852,2.064,0.7476,2.2332,3.3489,3.6038,1.5625
2.9223,2.2753,0.816,2.2703,4.1147,3.7547,1.4398
2.7595,2.375,0.8292,2.1476,4.5876,3.6666,1.2066
2.4252,2.3182,0.7932,1.8852,4.7462,3.4261,0.924
1.9329,2.1122,0.7068,1.4733,4.5897,3.02,0.6468
1.3571,1.7331,0.5724,0.9585,4.1763,2.3706,0.3915
0.7527,1.2263,0.3948,0.4746,3.5154,1.5632,0.1757
0.2456,0.6791,0.1956,0.0853,2.6531,0.6967,0.0259
0.0251,0.1965,0.0384,0.0003,1.6238,0.1114,0
0,7.60E-03,0,0,0.6212,0.0002,0
0,0,0,0,0.0768,0,0
0,0,0,0,0.0005,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0331,0,0,0,0,0.0038,0.1273
0.2346,0.0147,0,0.1837,0,0.1793,0.4704
0.5897,0.2367,0.0612,0.6431,0.0209,0.8271,0.7441
1.0318,0.7388,0.246,1.1384,0.3074,1.7976,0.9855
1.4569,1.2795,0.4524,1.5897,1.171,2.688,1.1122
1.7708,1.737,0.624,1.9353,2.3811,3.4246,1.1486
1.9836,2.0457,0.7416,2.1188,3.5051,3.8785,1.1574
2.1361,2.2025,0.8064,2.1704,4.3091,4.0941,0.9745
2.1761,2.2415,0.8184,2.0692,4.8192,4.0655,0.9504
2.0758,2.2268,0.7836,1.8237,4.9932,3.7603,0.7702
1.7822,2.0205,0.6996,1.4608,4.8041,3.2473,0.513
1.2959,1.6862,0.5688,0.9695,4.276,2.535,0.2918
0.7638,1.2351,0.3936,0.5006,3.5431,1.6144,0.1129
0.244,0.6687,0.1956,0.0928,2.6287,0.6832,0.009
0.0253,0.1956,0.0384,0.0003,1.5975,0.1127,0
0,0.0072,0,0,0.6162,0.0002,0
0,0,0,0,0.0797,0,0
0,0,0,0,0.0005,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0496,0,0,0.0012,0,0.0027,0.1122
0.4186,0.0081,0,0.1675,0,0.1664,0.5076
1.1166,0.1854,0.0624,0.5759,0.0274,0.7652,1.0845
1.8781,0.5337,0.2376,1.0277,0.3347,1.6082,1.6182
2.4936,1.0105,0.438,1.43,1.2557,2.3419,2.0409
2.9498,1.5612,0.6192,1.727,2.5012,2.8305,2.3453
3.0339,1.93,0.7392,1.92,3.5993,3.0709,2.4695
2.9961,2.1316,0.8064,1.9593,4.3962,3.2877,2.4412
2.8898,2.1393,0.8196,1.8903,4.8278,3.3156,2.265
2.6223,2.0499,0.7848,1.6735,4.9128,3.1026,1.9085
2.0858,1.8627,0.7008,1.3166,4.7371,2.7165,1.3891
1.4361,1.5328,0.564,0.9458,4.2595,2.1993,0.8694
0.7932,1.0815,0.3876,0.4802,3.6314,1.4841,0.3922
0.2346,0.5883,0.192,0.09,2.7169,0.6618,0.0625
0.019,0.1821,0.0372,0.0003,1.6413,0.102,0
0,0.0073,0,0,0.6218,0.0003,0
0,0,0,0,0.0769,0,0
0,0,0,0,0.0005,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0501,0,0,0.0006,0,0.0027,0.1141
0.4164,0.0126,0,0.1903,0,0.1486,0.4887
1.0858,0.2162,0.0612,0.6574,0.0219,0.7221,0.9788
1.7912,0.6696,0.2328,1.1162,0.3505,1.591,1.3411
2.3464,1.1834,0.4332,1.462,1.3558,2.433,1.5257
2.7491,1.6579,0.6096,1.6532,2.5722,3.183,1.6915
3.0031,2.0117,0.7308,1.6189,3.6102,3.6737,1.8468
3.0296,2.2013,0.8028,1.523,4.332,3.8505,1.8139
2.8174,2.2153,0.8196,1.3558,4.8147,3.7167,1.6309
2.4507,2.1406,0.7872,1.1458,4.9893,3.4069,1.3117
1.9733,1.9178,0.7056,0.8891,4.8906,2.9087,0.9347
1.3793,1.6195,0.5712,0.5762,4.4819,2.2787,0.5372
0.7411,1.1871,0.3948,0.2835,3.7256,1.4638,0.2113
0.2201,0.6468,0.1944,0.0497,2.7224,0.6327,0.0255
0.0227,0.1835,0.0408,0.0002,1.6353,0.1028,0
0,0.0043,0,0,0.6202,0.0002,0
0,0,0,0,0.0687,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0443,0,0,0,0,0.0026,0.1118
0.4193,0.0073,0,0.155,0,0.1658,0.5101
1.1146,0.1786,0.048,0.578,0.0254,0.7591,1.0916
1.8435,0.491,0.1644,1.0759,0.3298,1.5007,1.6345
2.4288,0.8672,0.2976,1.5527,1.3324,2.1605,2.0634
2.8452,1.3157,0.3948,1.8792,2.5601,2.7342,2.3481
3.0333,1.9164,0.4644,2.0134,3.6077,3.1995,2.4541
3.0944,2.2095,0.516,2.024,4.3848,3.3815,2.4223
2.9447,2.2698,0.546,1.9043,4.88,3.5154,2.2336
2.5784,2.13,0.5352,1.6862,5.0713,3.1538,1.9328
1.9391,1.9162,0.4836,1.3092,4.9813,2.4709,1.4892
1.2374,1.5744,0.3912,0.9034,4.602,1.6916,0.9776
0.5706,1.1147,0.2904,0.4379,3.8827,1.0384,0.4242
0.1268,0.5973,0.1476,0.0787,2.9025,0.4623,0.0625
0.0012,0.1595,0.0288,0.0001,1.7246,0.0697,0
0,0.0042,0,0,0.6259,0.0002,0
0,0,0,0,0.0661,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0453,0,0,0,0,0.0002,0.108
0.4006,0.0089,0,0.1481,0,0.1105,0.5186
1.0429,0.207,0.0288,0.5519,0.021,0.6216,1.0912
1.7606,0.7487,0.1116,0.995,0.3272,1.4411,1.6184
2.3885,1.3405,0.2052,1.3165,1.2762,2.1915,2.0353
2.8437,1.8356,0.3156,1.5635,2.5022,2.8189,2.3043
3.1079,2.1797,0.4104,1.7108,3.4994,3.3102,2.4099
3.1974,2.3832,0.498,1.6981,4.1771,3.6068,2.36
3.0846,2.4325,0.5388,1.5534,4.6345,3.6079,2.1412
2.7156,2.3401,0.5388,1.3431,4.8259,3.3684,1.8441
2.0773,2.1165,0.516,1.0712,4.6446,2.9139,1.3471
1.3675,1.7373,0.4308,0.7055,4.0861,2.252,0.7739
0.6897,1.2276,0.3108,0.3497,3.4255,1.4561,0.261
0.2023,0.6554,0.162,0.0675,2.6347,0.6247,0.0181
0.0187,0.1596,0.0324,0.0001,1.6004,0.0813,0
0,0.0041,0,0,0.5754,0.0002,0
0,0,0,0,0.0508,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0226,0,0,0,0,0.0013,0.0854
0.2564,0.0082,0,0.1082,0,0.1398,0.4144
0.7832,0.2173,0.0336,0.3779,0.0243,0.8237,0.8827
1.4145,0.7829,0.1284,0.6698,0.3075,1.8132,1.3354
1.9686,1.368,0.2352,0.9261,1.1513,2.692,1.673
2.3784,1.8126,0.3168,1.1337,2.2204,3.3645,1.8349
2.5815,2.1487,0.3804,1.2265,3.1927,3.8101,1.8324
2.6206,2.3466,0.4128,1.2358,4.0583,3.9864,1.8264
2.4959,2.3836,0.4056,1.1765,4.6285,3.9345,1.7726
2.196,2.2701,0.3684,1.0206,4.8477,3.6556,1.5883
1.7346,2.0223,0.3144,0.7785,4.7015,3.1422,1.2143
1.2143,1.6446,0.2472,0.5023,4.2624,2.4376,0.742
0.6778,1.1663,0.1728,0.2535,3.5985,1.5656,0.3359
0.2083,0.6102,0.084,0.0466,2.7219,0.6425,0.0424
0.0187,0.1629,0.0144,0.0001,1.6537,0.0842,0
0,0.0047,0,0,0.5924,0.0002,0
0,0,0,0,0.0659,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0269,0,0,0,0,0.0012,0.0997
0.2508,0.0085,0,0.074,0,0.1418,0.5318
0.713,0.2146,0.048,0.3242,0.0207,0.8315,1.1313
1.2384,0.682,0.1812,0.6608,0.3121,1.8164,1.6152
1.7331,1.1909,0.3228,1.0205,1.2765,2.7209,1.9588
2.0925,1.5765,0.456,1.2993,2.5029,3.4118,2.1378
2.3232,1.8221,0.5616,1.499,3.4727,3.8332,2.2233
2.4172,1.9641,0.6144,1.5872,4.2062,3.9903,2.2286
2.3158,2.033,0.6204,1.5559,4.689,3.9078,2.0885
2.0185,1.9645,0.576,1.366,4.8784,3.5855,1.7786
1.6,1.6254,0.5088,1.0797,4.7292,3.046,1.3364
1.1081,1.2306,0.402,0.7448,4.2882,2.3563,0.7261
0.6109,0.8796,0.2616,0.356,3.6437,1.4932,0.2866
0.1892,0.4875,0.1296,0.0541,2.6742,0.6224,0.033
0.0175,0.1321,0.0228,0.0002,1.5767,0.0823,0
0,0.0049,0,0,0.5364,0.0002,0
0,0,0,0,0.0503,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0158,0,0,0,0,0,0.0747
0.2231,0.0059,0,0.1361,0,0.1463,0.3809
0.6693,0.2211,0.0588,0.5352,0.0186,0.7567,0.8134
1.2006,0.6965,0.2208,1.0164,0.3124,1.634,1.2148
1.6605,1.205,0.3984,1.4513,1.2743,2.4487,1.5021
2.0075,1.6649,0.5604,1.7759,2.5113,3.0463,1.6571
2.2057,1.9646,0.6792,1.9401,3.6239,3.3767,1.652
2.2738,2.1732,0.738,1.9828,4.42,3.495,1.5317
2.24,2.2578,0.7548,1.8957,4.9179,3.5,1.3302
1.9737,2.1395,0.7188,1.6772,5.0961,3.2573,1.1484
1.5685,1.9337,0.6372,1.355,4.9845,2.6981,0.9712
1.0146,1.5961,0.5016,0.9205,4.5785,2.0092,0.6625
0.5554,1.1643,0.3456,0.4512,3.8539,1.316,0.3012
0.1614,0.6443,0.1752,0.0731,2.8404,0.5621,0.0392
0.0085,0.1645,0.0312,0.0002,1.6443,0.0692,0
0,0.0047,0,0,0.5647,0.0002,0
0,0,0,0,0.0569,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.031,0,0,0,0,0.0001,0.0838
0.3587,0.0071,0,0.1452,0,0.0863,0.5022
0.9699,0.2214,0.0576,0.5494,0.0184,0.5706,1.1075
1.6466,0.8013,0.2316,0.9839,0.307,1.3046,1.676
2.1941,1.4251,0.4164,1.3327,1.2457,1.9586,2.1191
2.5075,1.9359,0.5664,1.5458,2.4045,2.4759,2.4029
2.6374,2.2884,0.6744,1.6556,3.4041,2.8452,2.5039
2.6482,2.4947,0.738,1.6238,4.1663,3.0087,2.4058
2.5551,2.5397,0.756,1.5213,4.6853,2.8952,2.1761
2.2395,2.428,0.7068,1.409,4.8361,2.683,1.8229
